"Station.ID","Test.Number","Project.Code","Sample.ID","First.Trigger.Date","Collection_Date","Sample.Type.New","Collection.Method","Depth","Depth.Unit","Matrix","Test.Name","Storet.Code","Method","Measure.Date","Value","Sigfig.Value","Uncertainty","MDL","PQL","RDL","Units","Remark.Code","Flag","Receive.Date","LIMS.Number","Collection.Agency","Source","Owner","Validation.Level","Validator","Sampling.Purpose","Data.Investigation","T.Depth","Upper.Depth","Lower.Depth","DCS.METERS.","Filtration.Date","Sample.Type","QC.Type","Discharge","Up.Down.Stream","Weather.Code","Program.Type","NDEC","Sample.Comments","Result.Comments"
"CES02",99,"CESWQ","P54057-2",NA,2011-12-20 13:10:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",2.9,2.9,"",NA,NA,NA,"SDU","",NA,"","30586002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"outgoing tide 5 mph se winds no chop",NA
"CES02",179,"CESWQ","P104397-10",NA,2019-07-23 08:49:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","30-JUL-2019 19:01",7.33,7.33,"+/- 0.491",0.018,0.071,0.018,"ug/L","",NA,"24-JUL-2019 09:52","70500010","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"24-JUL-2019 13:10",3,NA,0,0,0,"MON",NA,"Incoming tide. Partly cloudy with sunshine. Temp high 70's. Smooth water surface. Light 2-3mph SE wind. P104415 is associated with this trip.",NA
"CES02",16,"CESWQ","P72163-8",NA,2014-10-14 12:25:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","16-OCT-2014 10:49",-3,-3,"+/- 3",3,12,3,"mg/L","U",NA,"15-OCT-2014 10:58","46809008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",1,"Outgoing tide. SSE wind at around 10mph and gusting higher. Rippled surface. Mostly cloudy.",NA
"CES02",16,"CESWQ","P114335-3",NA,2020-01-28 09:09:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","29-JAN-2020 14:15",-3,-3,"+/- 3",3,12,3,"mg/L","U",NA,"29-JAN-2020 09:36","74678003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Outgoing tide. Partly cloudy sky. Light 5mph East wind. Temp low 60's.",NA
"CES02",13,"CESWQ","P72162-8",NA,2014-08-12 12:05:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","13-AUG-2014 13:43",164,164,"+/- 29",1,4,1,"PCU","",NA,"13-AUG-2014 10:47","46808008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",0,"sw winds 17 mph slack tide light chop",NA
"CES02",99,"CESWQ","P72160-9",NA,2014-09-09 13:07:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","09-SEP-2014 13:07",4.7,4.7,"",NA,NA,NA,"SDU","",NA,"10-SEP-2014 11:21","46811009","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",2,"outgoing tide rippled surface south wind 5 mph low 90s partly cloudy",NA
"CES02",12,"CESWQ","P62969-13",NA,2013-03-12 14:34:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","13-MAR-2013 14:43",2.2,2.2,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"13-MAR-2013 11:33","40058013","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",1,"",NA
"CES02",98,"CESWQ","P87448-9",NA,2017-04-12 13:54:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","12-APR-2017 13:57",2.73,2.7,"",NA,NA,NA,"PSU","",NA,"13-APR-2017 10:37","59218009","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",1,"ENE wind at 5-10. Rippled surface. incoming tide. [FKPAR] cancelled.",NA
"CES02",12,"CESWQ","P110991-3",NA,2019-10-22 09:00:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","23-OCT-2019 15:35",1.4,1.4,"+/- 0.1",0.1,0.4,0.1,"NTU","",NA,"23-OCT-2019 09:47","73234003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Outgoing tide. Calm water. Clear sky with few clouds. Plentiful sunshine. Light 2-5 mph East wind. Temp 82F.",NA
"CES02",12,"CESWQ","P103055-9",NA,2019-03-26 10:11:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","27-MAR-2019 15:29",2.7,2.7,"+/- 0.1",0.1,0.4,0.1,"NTU","",NA,"27-MAR-2019 10:23","69886009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Mostly cloudy, high tide, calm, light breeze 1-3 mph, temperature in low 70s F.",NA
"CES02",11,"CESWQ","P32632-29",NA,2008-06-18 12:23:00,"SAMP","FP",1.5,"","SA","SECCHI DISK DEPTH",NA,"","",1,1,"",NA,NA,NA,"meters","",NA,"","3433029","FWEC","WMD","WMD",2,"WMD","BA","NO",2.8,NA,NA,NA,"",4,NA,1,0,5,"MON",2,"",NA
"CES02",12,"CESWQ","P104394-9",NA,2019-05-15 08:20:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","16-MAY-2019 14:31",3.9,3.9,"+/- 0.1",0.1,0.4,0.1,"NTU","",NA,"16-MAY-2019 10:18","70498009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Calm, slack tide. Cloudy, little to no wind 1-2 mph, temperature in mid-70s F.",NA
"CES02",13,"CESWQ","P93633-8",NA,2018-06-26 08:39:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","27-JUN-2018 13:54",214,214,"+/- 38",1,4,1,"PCU","",NA,"27-JUN-2018 09:36","64835008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",0,"BGA bloom present in water column mostly on surface. Calm waters. Outgoing tide. Clear skies, winds light W 5-8 kts, temperature in the upper 80's.",NA
"CES02",98,"CESWQ","P76135-9",NA,2015-03-10 13:55:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","10-MAR-2015 14:05",0.22,0.2,"",NA,NA,NA,"PSU","",NA,"11-MAR-2015 12:47","49491009","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"calm, west wind 10-20mph, outgoing tide.",NA
"CES02",11,"CESWQ","P107670-9",NA,2019-08-21 09:25:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","21-AUG-2019 09:25",0.7,0.7,"",NA,NA,NA,"meters","",NA,"22-AUG-2019 09:36","71919009","WMD","FLD","WMD",2,"WMD","BA","CA",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",2,"Calm, outgoing tide, mostly sunny, wind 1-3 mph, temperature in mid 80s F. P107719 is associated with this trip.",NA
"CES02",99,"CESWQ","P82645-9",NA,2016-01-13 13:36:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","13-JAN-2016 13:36",3.5,3.5,"",NA,NA,NA,"SDU","",NA,"14-JAN-2016 10:37","55165009","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",2,"Wind NE 4-6, rippled surface, slack tide [FKPAR] cancelled.",NA
"CES02",179,"CESWQ","P67312-9",NA,2013-12-10 12:30:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","27-DEC-2013 20:55",3.4,3.4,"+/- 0.217",0.053,0.213,0.053,"ug/L","",NA,"12-DEC-2013 07:01","43509009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",NA,"Slack tide.  Flat surface.  Sunny skies, no wind.",NA
"CES02",13,"CESWQ","P91018-8",NA,2017-12-20 07:58:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","21-DEC-2017 14:09",96,96,"+/- 17",1,4,1,"PCU","",NA,"21-DEC-2017 09:56","62436008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",0,"calm sunny, rippled surface, mid 70s. outgoing tide",NA
"CES02",11,"CESWQ","P55412-1",NA,2012-02-14 12:20:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",0.9,0.9,"",NA,NA,NA,"meters","",NA,"","32379001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"outgoing tide smooth waters light ne winds mid 80s",NA
"CES02",12,"CESWQ","P67308-8",NA,2013-11-18 13:47:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","20-NOV-2013 08:38",2.9,2.9,"+/- 0.3",0.1,0.4,0.1,"NTU","",NA,"19-NOV-2013 11:01","43501008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"",NA
"CES02",13,"CESWQ","P77517-8",NA,2015-05-19 13:18:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","20-MAY-2015 15:34",62,62,"+/- 11",1,4,1,"PCU","",NA,"20-MAY-2015 10:26","50763008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",0,"Slightly rippled surface, incoming tide, 80's, light variable breeze up to 5mph. K Value: 3.34. Some BGA present on water column.",NA
"CES02",12,"CESWQ","P85050-8",NA,2016-11-08 13:00:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","10-NOV-2016 08:01",3.4,3.4,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"09-NOV-2016 10:04","57285017","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",1,"Incoming tide. Rippled surface to light chop. NE wind at ~ 5-10 and gusting higher. . K-value:2.87 R-square:0.97",NA
"CES02",16,"CESWQ","P51258-2",NA,2011-06-02 08:46:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","03-JUN-2011 10:40",4,4,"",3,12,3,"mg/L","I",NA,"02-JUN-2011 17:11","26959002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"Clear and calm.  Very light current.",NA
"CES02",99,"CESWQ","P62984-12",NA,2013-05-21 13:46:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",2.8,2.8,"+/- 0.105",NA,NA,NA,"SDU","",NA,"","40064012","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",2,"No Wind, 85 degrees, 45% cloud cover, flat - 0 chop",NA
"CES02",13,"CESWQ","P87448-9",NA,2017-04-12 13:54:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","13-APR-2017 15:15",37,37,"+/- 7",1,4,1,"PCU","",NA,"13-APR-2017 10:37","59218009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",0,"ENE wind at 5-10. Rippled surface. incoming tide. [FKPAR] cancelled.",NA
"CES02",16,"CESWQ","P74196-8",NA,2014-11-12 13:58:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","17-NOV-2014 10:21",-3,-3,"+/- 3",3,12,3,"mg/L","U",NA,"13-NOV-2014 10:27","48249008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"Slack tide calm seas. parK: 1.11. unable to time stamp Field parameters, tine taken was 1400",NA
"CES02",11,"CESWQ","P51506-1",NA,2011-04-21 12:50:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",1.8,1.8,"",NA,NA,NA,"meters","",NA,"","27274001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"Wind calm, low tide",NA
"CES02",98,"CESWQ","P104397-10",NA,2019-07-23 08:49:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","23-JUL-2019 09:01",0.26,0.3,"",NA,NA,NA,"PSU","",NA,"24-JUL-2019 09:52","70500010","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Incoming tide. Partly cloudy with sunshine. Temp high 70's. Smooth water surface. Light 2-3mph SE wind. P104415 is associated with this trip.",NA
"CES02",197,"CESWQ","P76128-8",NA,2015-07-21 12:41:00,"SAMP","G",0.5,"m","SA","PAR, K VALUE",202,"SFWMD-FIELD-SOP-026","21-JUL-2015 12:43",0.9,0.9,"",NA,NA,NA,"1/m","",NA,"22-JUL-2015 10:27","49486008","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",3,"slack tide smooth seas light west wind",NA
"CES02",99,"CESWQ","P48236-1",NA,2010-06-29 08:05:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",2.9,2.9,"",NA,NA,NA,"SDU","",NA,"","23018001","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,2,"MON",2,"Low flow at station.  Very low to no chop.  Wind 5-10 mph.  Sample light yellow, low solids.  PAR:  Partly cloudy, 75% sun, 25% cloud cover.",NA
"CES02",16,"CESWQ","P51507-1",NA,2011-05-18 14:25:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","20-MAY-2011 09:23",3,3,"",3,12,3,"mg/L","I",NA,"19-MAY-2011 10:21","27276001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"",NA
"CES02",11,"CESWQ","P32632-25",NA,2008-06-18 12:15:00,"SAMP","G",0.5,"","SA","SECCHI DISK DEPTH",NA,"","",1,1,"",NA,NA,NA,"meters","",NA,"","3433025","FWEC","WMD","WMD",2,"WMD","BA","NO",2.8,NA,NA,NA,"",3,NA,1,0,5,"MON",2,"Sample: Dark Yellow   PAR: Overcast, Last Reading 1.7 m   Site: No Visable BGA",NA
"CES02",11,"CESWQ","P62969-13",NA,2013-03-12 14:34:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",0.8,0.8,"+/- 0.006",NA,NA,NA,"meters","",NA,"","40058013","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",2,"",NA
"CES02",13,"CESWQ","P83441-9",NA,2016-05-10 13:22:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","11-MAY-2016 14:58",49,49,"+/- 9",1,4,1,"PCU","",NA,"11-MAY-2016 10:41","55867009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",0,"Wind W 5, rippled surface, slack tide",NA
"CES02",16,"CESWQ","P104395-9",NA,2019-06-19 09:04:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","20-JUN-2019 10:48",4,4,"+/- 3",3,12,3,"mg/L","I",NA,"20-JUN-2019 09:37","70499009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Slack tide. Cloudy with light rain showers. Thunderstorms off to the West. 2-5 mph South wind. Samples bottles mislabeled. Sample bottle labeling correction made in the field at sampling site.  Labels are representative.",NA
"CES02",12,"CESWQ","P50399-2",NA,2011-03-23 14:02:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","25-MAR-2011 07:46",1.7,1.7,"",0.1,0.4,0.1,"NTU","",NA,"24-MAR-2011 13:04","25760002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"Lt S Wind. Calm surface. SECCHI ON BOTTOM",NA
"CES02",11,"CESWQ","P104394-9",NA,2019-05-15 08:20:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","15-MAY-2019 08:20",1,1,"",NA,NA,NA,"meters","",NA,"16-MAY-2019 10:18","70498009","WMD","FLD","WMD",2,"WMD","BA","CA",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",2,"Calm, slack tide. Cloudy, little to no wind 1-2 mph, temperature in mid-70s F.",NA
"CES02",13,"CESWQ","P67308-8",NA,2013-11-18 13:47:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","19-NOV-2013 14:31",102,102,"+/- 10",1,4,1,"PCU","",NA,"19-NOV-2013 11:01","43501008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",0,"",NA
"CES02",13,"CESWQ","P67307-8",NA,2013-10-08 12:14:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","09-OCT-2013 14:30",143,143,"+/- 15",1,4,1,"PCU","",NA,"09-OCT-2013 10:00","43500008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",0,"outgoing tide slight overcast light wavelets on surface mid 80s",NA
"CES02",12,"CESWQ","P46636-1",NA,2009-12-22 09:10:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","23-DEC-2009 14:52",-0.1,-0.1,"",0.1,0.4,0.1,"NTU","U",NA,"23-DEC-2009 12:52","20850001","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,4,"MON",1,"Low flow at station.  No chop.  Wind 0-5 mph.  Sample light yellowish brown, low solids.  PAR:  Overcast sky, 25% sun, 75% cloud cover.",NA
"CES02",12,"CESWQ","P72161-8",NA,2014-07-08 11:38:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","10-JUL-2014 09:59",1.7,1.7,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"09-JUL-2014 10:34","46807008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"SECCHI ON BOTTOM. No Wind, calm water. Partly cloudy skies.",NA
"CES02",16,"CESWQ","P55417-1",NA,2012-07-17 12:05:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","19-JUL-2012 09:38",-3,-3,"+/- 3",3,12,3,"mg/L","U",NA,"18-JUL-2012 10:04","32385001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,6,"MON",1,"",NA
"CES02",16,"CESWQ","P50599-1",NA,2011-01-12 08:44:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","14-JAN-2011 12:39",-3,-3,"",3,12,3,"mg/L","U",NA,"13-JAN-2011 09:56","26059001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"",NA
"CES02",179,"CESWQ","P74196-8",NA,2014-11-12 13:58:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","24-NOV-2014 21:40",2.59,2.59,"+/- 0.264",0.036,0.142,0.036,"ug/L","",NA,"13-NOV-2014 10:27","48249008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",NA,"Slack tide calm seas. parK: 1.11. unable to time stamp Field parameters, tine taken was 1400",NA
"CES02",11,"CESWQ","P55415-8",NA,2012-05-08 12:39:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",0.7,0.7,"",NA,NA,NA,"meters","",NA,"","32384008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",2,"",NA
"CES02",98,"CESWQ","P72162-8",NA,2014-08-12 12:05:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"","12-AUG-2014 12:12",0.2,0.2,"",NA,NA,NA,"PSU","",NA,"13-AUG-2014 10:47","46808008","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",1,"sw winds 17 mph slack tide light chop",NA
"CES02",98,"CESWQ","P110991-3",NA,2019-10-22 09:00:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","22-OCT-2019 09:03",3.2,3.2,"",NA,NA,NA,"PSU","",NA,"23-OCT-2019 09:47","73234003","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Outgoing tide. Calm water. Clear sky with few clouds. Plentiful sunshine. Light 2-5 mph East wind. Temp 82F.",NA
"CES02",13,"CESWQ","P83466-8",NA,2016-07-13 14:50:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","14-JUL-2016 15:15",194,194,"+/- 35",1,4,1,"PCU","",NA,"14-JUL-2016 10:20","55892008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",0,"Outgoing tide, partly cloudy, calm surface, light breeze. . R-square:0.99  K-value: 3.29",NA
"CES02",98,"CESWQ","P51506-1",NA,2011-04-21 12:50:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"","21-APR-2011 12:54",8.22,8.2,"",NA,NA,NA,"PSU","",NA,"22-APR-2011 11:36","27274001","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"Wind calm, low tide",NA
"CES02",11,"CESWQ","P94835-9",NA,2018-10-16 09:38:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","16-OCT-2018 09:38",0.8,0.8,"",NA,NA,NA,"meters","",NA,"17-OCT-2018 10:09","65873009","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",2,"Clear. Mod. E wind 10 kts. 80s. Ebb.",NA
"CES02",13,"CESWQ","P103055-9",NA,2019-03-26 10:11:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","27-MAR-2019 13:52",44,44,"+/- 8",1,4,1,"PCU","",NA,"27-MAR-2019 10:23","69886009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",0,"Mostly cloudy, high tide, calm, light breeze 1-3 mph, temperature in low 70s F.",NA
"CES02",13,"CESWQ","P107670-9",NA,2019-08-21 09:25:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","22-AUG-2019 14:14",235,235,"+/- 42",1,4,1,"PCU","",NA,"22-AUG-2019 09:36","71919009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",0,"Calm, outgoing tide, mostly sunny, wind 1-3 mph, temperature in mid 80s F. P107719 is associated with this trip.",NA
"CES02",12,"CESWQ","P59344-2",NA,2013-02-25 15:36:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","27-FEB-2013 08:59",1.8,1.8,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"26-FEB-2013 11:45","37514002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"Hazy, SSE wind 10-15, calm, slack high tide, tannin-stained water",NA
"CES02",11,"CESWQ","P82646-8",NA,2016-03-08 14:00:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","08-MAR-2016 14:00",1.1,1.1,"",NA,NA,NA,"meters","",NA,"09-MAR-2016 11:27","55164008","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",2,"Rippled surface, slight incoming tide, SE wind at 5 and gusting. K value: 2.10",NA
"CES02",99,"CESWQ","P62985-12",NA,2013-07-02 14:10:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",6,6,"+/- 0.28",NA,NA,NA,"SDU","",NA,"","40065012","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,6,"MON",2,"Raining, wind s at 5, slack tide but structure upstream is discharging (Franklin Lock), flat",NA
"CES02",99,"CESWQ","P110994-2",NA,2020-03-12 09:08:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","12-MAR-2020 09:08",3.8,3.8,"",NA,NA,NA,"SDU","",NA,"13-MAR-2020 09:56","73236002","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",2,"Slack tide. Calm conditions. Calm wind. Partly cloudy with sunshine. Temp mid 70's.",NA
"CES02",179,"CESWQ","P55417-1",NA,2012-07-17 12:05:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","23-JUL-2012 20:18",5.08,5.08,"+/- 0.319",0.053,0.213,0.053,"ug/L","",NA,"18-JUL-2012 10:04","32385001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,6,"MON",NA,"",NA
"CES02",99,"CESWQ","P55418-1",NA,2012-08-01 12:29:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",1.2,1.2,"+/- 0.005",NA,NA,NA,"SDU","",NA,"","32386001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",2,"light sw winds slack tide light chop mid 80s med overcast",NA
"CES02",98,"CESWQ","P51505-1",NA,2011-02-09 13:54:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"","09-FEB-2011 13:57",2.52,2.5,"",NA,NA,NA,"PSU","",NA,"10-FEB-2011 12:34","27272001","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"",NA
"CES02",16,"CESWQ","P55418-1",NA,2012-08-01 12:29:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","06-AUG-2012 09:16",-3,-3,"+/- 3",3,12,3,"mg/L","U",NA,"02-AUG-2012 09:09","32386001","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",1,"light sw winds slack tide light chop mid 80s med overcast",NA
"CES02",99,"CESWQ","P83466-8",NA,2016-07-13 14:50:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","13-JUL-2016 14:50",3.5,3.5,"",NA,NA,NA,"SDU","",NA,"14-JUL-2016 10:20","55892008","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",2,"Outgoing tide, partly cloudy, calm surface, light breeze. . R-square:0.99  K-value: 3.29",NA
